sample_id,image_filename,simulation_time,normalized_error,steering_correction,steering_target,left_speed,right_speed,line_detected,contour_area,source_run,source_image_path
54,frame_000054.png,1.728,-0.025,-0.071625,-0.04775,1.128375,1.271625,1,11734.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000054.png
55,frame_000055.png,1.76,-0.03125,-0.088426,-0.058951,1.111574,1.288426,1,11727.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000055.png
56,frame_000056.png,1.792,-0.03125,-0.080382,-0.053588,1.119618,1.280382,1,11714.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000056.png
57,frame_000057.png,1.824,-0.0375,-0.097806,-0.065204,1.102194,1.297806,1,11704.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000057.png
58,frame_000058.png,1.856,-0.0375,-0.09023,-0.060153,1.10977,1.29023,1,11692.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000058.png
59,frame_000059.png,1.888,-0.04375,-0.108004,-0.072003,1.091996,1.308004,1,11677.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000059.png
60,frame_000060.png,1.92,-0.04375,-0.100691,-0.067127,1.099309,1.300691,1,11668.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000060.png
61,frame_000061.png,1.952,-0.04375,-0.095205,-0.06347,1.104795,1.295205,1,11661.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000061.png
62,frame_000062.png,1.984,-0.05,-0.114549,-0.076366,1.085451,1.314549,1,11652.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000062.png
63,frame_000063.png,2.016,-0.05,-0.108411,-0.072274,1.091589,1.308411,1,11642.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000063.png
64,frame_000064.png,2.048,-0.05,-0.103809,-0.069206,1.096191,1.303809,1,11630.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000064.png
65,frame_000065.png,2.08,-0.05625,-0.123813,-0.082542,1.076187,1.323813,1,11617.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000065.png
66,frame_000066.png,2.112,-0.05625,-0.118173,-0.078782,1.081827,1.318173,1,11615.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000066.png
67,frame_000067.png,2.144,-0.05625,-0.113942,-0.075961,1.086058,1.313942,1,11616.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000067.png
68,frame_000068.png,2.176,-0.05625,-0.110769,-0.073846,1.089231,1.310769,1,11615.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000068.png
69,frame_000069.png,2.208,-0.0625,-0.131846,-0.087898,1.068154,1.331846,1,11613.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000069.png
70,frame_000070.png,2.24,-0.0625,-0.12701,-0.084673,1.07299,1.32701,1,11611.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000070.png
71,frame_000071.png,2.272,-0.0625,-0.123382,-0.082255,1.076618,1.323382,1,11607.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000071.png
72,frame_000072.png,2.304,-0.0625,-0.120662,-0.080441,1.079338,1.320662,1,11601.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000072.png
73,frame_000073.png,2.336,-0.0625,-0.118621,-0.079081,1.081379,1.318621,1,11603.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000073.png
74,frame_000074.png,2.368,-0.06875,-0.140548,-0.093699,1.059452,1.340548,1,11602.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000074.png
75,frame_000075.png,2.4,-0.06875,-0.136348,-0.090899,1.063652,1.336348,1,11590.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000075.png
76,frame_000076.png,2.432,-0.06875,-0.133199,-0.088799,1.066801,1.333199,1,11592.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000076.png
77,frame_000077.png,2.464,-0.06875,-0.130837,-0.087224,1.069163,1.330837,1,11584.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000077.png
78,frame_000078.png,2.496,-0.06875,-0.129065,-0.086043,1.070935,1.329065,1,11584.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000078.png
79,frame_000079.png,2.528,-0.06875,-0.127736,-0.085157,1.072264,1.327736,1,11579.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000079.png
80,frame_000080.png,2.56,-0.06875,-0.12674,-0.084493,1.07326,1.32674,1,11574.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000080.png
81,frame_000081.png,2.592,-0.075,-0.149449,-0.099633,1.050551,1.349449,1,11577.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000081.png
82,frame_000082.png,2.624,-0.075,-0.145837,-0.097225,1.054163,1.345837,1,11569.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000082.png
83,frame_000083.png,2.656,-0.075,-0.143128,-0.095418,1.056872,1.343128,1,11565.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000083.png
84,frame_000084.png,2.688,-0.075,-0.141096,-0.094064,1.058904,1.341096,1,11577.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000084.png
85,frame_000085.png,2.72,-0.075,-0.139572,-0.093048,1.060428,1.339572,1,11558.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000085.png
86,frame_000086.png,2.752,-0.075,-0.138429,-0.092286,1.061571,1.338429,1,11557.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000086.png
87,frame_000087.png,2.784,-0.075,-0.137572,-0.091714,1.062428,1.337572,1,11556.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000087.png
88,frame_000088.png,2.816,-0.075,-0.136929,-0.091286,1.063071,1.336929,1,11545.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000088.png
89,frame_000089.png,2.848,-0.075,-0.136447,-0.090964,1.063553,1.336447,1,11538.5,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000089.png
90,frame_000090.png,2.88,-0.075,-0.136085,-0.090723,1.063915,1.336085,1,11533.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000090.png
91,frame_000091.png,2.912,-0.075,-0.135814,-0.090542,1.064186,1.335814,1,11529.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000091.png
92,frame_000092.png,2.944,-0.075,-0.13561,-0.090407,1.06439,1.33561,1,11520.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000092.png
93,frame_000093.png,2.976,-0.075,-0.135458,-0.090305,1.064542,1.335458,1,11522.0,recovery_y_positive_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_positive_005\images\frame_000093.png
1,frame_000001.png,0.032,-0.64375,-1.5,-1.0,-0.3,2.7,1,8887.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000001.png
2,frame_000002.png,0.064,-0.73125,-1.5,-1.0,-0.3,2.7,1,10193.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000002.png
3,frame_000003.png,0.096,-0.83125,-1.5,-1.0,-0.3,2.7,1,9021.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000003.png
4,frame_000004.png,0.128,-0.8125,-1.5,-1.0,-0.3,2.7,1,10271.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000004.png
5,frame_000005.png,0.16,-0.76875,-1.5,-1.0,-0.3,2.7,1,11430.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000005.png
6,frame_000006.png,0.192,-0.7125,-1.5,-1.0,-0.3,2.7,1,11545.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000006.png
7,frame_000007.png,0.224,-0.65,-1.228147,-0.818765,-0.028147,2.428147,1,11337.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000007.png
8,frame_000008.png,0.256,-0.6,-1.025954,-0.683969,0.174046,2.225954,1,11199.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000008.png
9,frame_000009.png,0.288,-0.5625,-0.898723,-0.599149,0.301277,2.098723,1,11079.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000009.png
10,frame_000010.png,0.32,-0.53125,-0.809882,-0.539922,0.390118,2.009882,1,11039.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000010.png
11,frame_000011.png,0.352,-0.5,-0.729189,-0.486126,0.470811,1.929189,1,10958.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000011.png
12,frame_000012.png,0.384,-0.46875,-0.654607,-0.436404,0.545393,1.854607,1,10917.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000012.png
13,frame_000013.png,0.416,-0.44375,-0.608064,-0.405376,0.591936,1.808064,1,10890.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000013.png
14,frame_000014.png,0.448,-0.425,-0.585365,-0.390243,0.614635,1.785365,1,10871.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000014.png
15,frame_000015.png,0.48,-0.4,-0.536445,-0.35763,0.663555,1.736445,1,10857.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000015.png
16,frame_000016.png,0.512,-0.38125,-0.511963,-0.341309,0.688037,1.711963,1,10844.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000016.png
17,frame_000017.png,0.544,-0.3625,-0.485164,-0.323442,0.714836,1.685164,1,10840.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000017.png
18,frame_000018.png,0.576,-0.34375,-0.456627,-0.304418,0.743373,1.656627,1,10835.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000018.png
19,frame_000019.png,0.608,-0.33125,-0.450243,-0.300162,0.749757,1.650243,1,10829.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000019.png
20,frame_000020.png,0.64,-0.3125,-0.416374,-0.277583,0.783626,1.616374,1,10833.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000020.png
21,frame_000021.png,0.672,-0.3,-0.405991,-0.270661,0.794009,1.605991,1,10834.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000021.png
22,frame_000022.png,0.704,-0.28125,-0.369122,-0.246082,0.830878,1.569122,1,10831.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000022.png
23,frame_000023.png,0.736,-0.26875,-0.35649,-0.23766,0.84351,1.55649,1,10833.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000023.png
24,frame_000024.png,0.768,-0.25625,-0.341391,-0.227594,0.858609,1.541391,1,10834.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000024.png
25,frame_000025.png,0.8,-0.24375,-0.324442,-0.216295,0.875558,1.524442,1,10835.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000025.png
26,frame_000026.png,0.832,-0.225,-0.282648,-0.188432,0.917352,1.482648,1,10839.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000026.png
27,frame_000027.png,0.864,-0.21875,-0.289779,-0.193186,0.910221,1.489779,1,10840.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000027.png
28,frame_000028.png,0.896,-0.20625,-0.268858,-0.179238,0.931142,1.468858,1,10840.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000028.png
29,frame_000029.png,0.928,-0.19375,-0.247542,-0.165028,0.952458,1.447542,1,10840.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000029.png
30,frame_000030.png,0.96,-0.18125,-0.22593,-0.15062,0.97407,1.42593,1,10843.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000030.png
31,frame_000031.png,0.992,-0.175,-0.227553,-0.151702,0.972447,1.427553,1,10843.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000031.png
32,frame_000032.png,1.024,-0.1625,-0.2025,-0.135,0.9975,1.4025,1,10847.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000032.png
33,frame_000033.png,1.056,-0.15,-0.178086,-0.118724,1.021914,1.378086,1,10848.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000033.png
34,frame_000034.png,1.088,-0.14375,-0.177608,-0.118405,1.022392,1.377608,1,10850.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000034.png
35,frame_000035.png,1.12,-0.1375,-0.174436,-0.116291,1.025564,1.374436,1,10849.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000035.png
36,frame_000036.png,1.152,-0.125,-0.145788,-0.097192,1.054212,1.345788,1,10851.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000036.png
37,frame_000037.png,1.184,-0.11875,-0.142134,-0.094756,1.057866,1.342134,1,10845.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000037.png
38,frame_000038.png,1.216,-0.1125,-0.136581,-0.091054,1.063419,1.336581,1,10847.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000038.png
39,frame_000039.png,1.248,-0.10625,-0.129604,-0.086402,1.070396,1.329604,1,10847.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000039.png
40,frame_000040.png,1.28,-0.1,-0.121558,-0.081039,1.078442,1.321558,1,10845.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000040.png
41,frame_000041.png,1.312,-0.09375,-0.112712,-0.075141,1.087288,1.312712,1,10846.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000041.png
42,frame_000042.png,1.344,-0.08125,-0.079807,-0.053205,1.120193,1.279807,1,10843.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000042.png
43,frame_000043.png,1.376,-0.08125,-0.096418,-0.064279,1.103582,1.296418,1,10836.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000043.png
44,frame_000044.png,1.408,-0.075,-0.085419,-0.056946,1.114581,1.285419,1,10833.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000044.png
45,frame_000045.png,1.44,-0.06875,-0.074357,-0.049571,1.125643,1.274357,1,10835.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000045.png
46,frame_000046.png,1.472,-0.0625,-0.063248,-0.042166,1.136752,1.263248,1,10835.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000046.png
47,frame_000047.png,1.504,-0.05625,-0.052104,-0.034736,1.147896,1.252104,1,10836.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000047.png
48,frame_000048.png,1.536,-0.05,-0.040934,-0.027289,1.159066,1.240934,1,10839.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000048.png
49,frame_000049.png,1.568,-0.05,-0.0532,-0.035467,1.1468,1.2532,1,10839.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000049.png
50,frame_000050.png,1.6,-0.04375,-0.038943,-0.025962,1.161057,1.238943,1,10840.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000050.png
51,frame_000051.png,1.632,-0.0375,-0.025438,-0.016959,1.174562,1.225438,1,10841.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000051.png
52,frame_000052.png,1.664,-0.0375,-0.035953,-0.023969,1.164047,1.235953,1,10840.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000052.png
53,frame_000053.png,1.696,-0.03125,-0.020383,-0.013589,1.179617,1.220383,1,10839.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000053.png
54,frame_000054.png,1.728,-0.025,-0.005893,-0.003928,1.194107,1.205893,1,10837.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000054.png
55,frame_000055.png,1.76,-0.025,-0.01567,-0.010446,1.18433,1.21567,1,10839.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000055.png
56,frame_000056.png,1.792,-0.01875,0.000455,0.000303,1.200455,1.199545,1,10835.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000056.png
57,frame_000057.png,1.824,-0.01875,-0.008096,-0.005398,1.191904,1.208096,1,10832.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000057.png
58,frame_000058.png,1.856,-0.0125,0.008947,0.005965,1.208947,1.191053,1,10829.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000058.png
59,frame_000059.png,1.888,-0.0125,0.001085,0.000724,1.201085,1.198915,1,10826.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000059.png
60,frame_000060.png,1.92,-0.00625,0.018646,0.012431,1.218646,1.181354,1,10821.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000060.png
61,frame_000061.png,1.952,-0.00625,0.011172,0.007448,1.211172,1.188828,1,10820.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000061.png
62,frame_000062.png,1.984,-0.00625,0.005567,0.003711,1.205567,1.194433,1,10814.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000062.png
63,frame_000063.png,2.016,0.0,0.024819,0.016546,1.224819,1.175181,1,10812.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000063.png
64,frame_000064.png,2.048,0.0,0.018615,0.01241,1.218615,1.181385,1,10808.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000064.png
65,frame_000065.png,2.08,0.00625,0.037418,0.024945,1.237418,1.162582,1,10805.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000065.png
66,frame_000066.png,2.112,0.00625,0.030876,0.020584,1.230876,1.169124,1,10800.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000066.png
67,frame_000067.png,2.144,0.00625,0.025969,0.017313,1.225969,1.174031,1,10809.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000067.png
68,frame_000068.png,2.176,0.0125,0.045747,0.030498,1.245747,1.154253,1,10812.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000068.png
69,frame_000069.png,2.208,0.0125,0.039935,0.026623,1.239935,1.160065,1,10814.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000069.png
70,frame_000070.png,2.24,0.0125,0.035576,0.023717,1.235576,1.164424,1,10812.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000070.png
71,frame_000071.png,2.272,0.0125,0.032307,0.021538,1.232307,1.167693,1,10815.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000071.png
72,frame_000072.png,2.304,0.01875,0.053312,0.035542,1.253312,1.146688,1,10815.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000072.png
73,frame_000073.png,2.336,0.01875,0.048422,0.032281,1.248422,1.151578,1,10814.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000073.png
74,frame_000074.png,2.368,0.01875,0.044754,0.029836,1.244754,1.155246,1,10814.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000074.png
75,frame_000075.png,2.4,0.01875,0.042003,0.028002,1.242003,1.157997,1,10808.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000075.png
76,frame_000076.png,2.432,0.01875,0.03994,0.026626,1.23994,1.16006,1,10810.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000076.png
77,frame_000077.png,2.464,0.025,0.061849,0.041233,1.261849,1.138151,1,10805.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000077.png
78,frame_000078.png,2.496,0.025,0.057637,0.038425,1.257637,1.142363,1,10805.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000078.png
79,frame_000079.png,2.528,0.025,0.054478,0.036318,1.254478,1.145522,1,10801.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000079.png
80,frame_000080.png,2.56,0.025,0.052108,0.034739,1.252108,1.147892,1,10799.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000080.png
81,frame_000081.png,2.592,0.025,0.050331,0.033554,1.250331,1.149669,1,10778.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000081.png
82,frame_000082.png,2.624,0.025,0.048998,0.032666,1.248998,1.151002,1,10802.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000082.png
83,frame_000083.png,2.656,0.03125,0.071456,0.047637,1.271456,1.128544,1,10781.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000083.png
84,frame_000084.png,2.688,0.03125,0.067654,0.045103,1.267654,1.132346,1,10777.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000084.png
85,frame_000085.png,2.72,0.03125,0.064803,0.043202,1.264803,1.135197,1,10771.5,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000085.png
86,frame_000086.png,2.752,0.03125,0.062665,0.041777,1.262665,1.137335,1,10765.0,recovery_y_negative_005,D:\robotics_projects\vision_line_following\data\cnn_dataset\runs\recovery_y_negative_005\images\frame_000086.png
