prepared_sample_id,group_id,image_filename,steering_target,category,augmentation,source_run,source_sample_id,source_image_filename
675,recovery_y_positive_005__000066,sample_000675_original.png,-0.078782,medium_negative,original,recovery_y_positive_005,66,frame_000066.png
676,recovery_y_positive_005__000066,sample_000676_mirrored.png,0.078782,medium_positive,horizontal_reflection,recovery_y_positive_005,66,frame_000066.png
677,recovery_y_positive_005__000062,sample_000677_original.png,-0.076366,medium_negative,original,recovery_y_positive_005,62,frame_000062.png
678,recovery_y_positive_005__000062,sample_000678_mirrored.png,0.076366,medium_positive,horizontal_reflection,recovery_y_positive_005,62,frame_000062.png
679,medium_y_negative_003__000021,sample_000679_original.png,-0.171556,strong_negative,original,medium_y_negative_003,21,frame_000021.png
680,medium_y_negative_003__000021,sample_000680_mirrored.png,0.171556,strong_positive,horizontal_reflection,medium_y_negative_003,21,frame_000021.png
681,medium_y_negative_003__000036,sample_000681_original.png,-0.064266,medium_negative,original,medium_y_negative_003,36,frame_000036.png
682,medium_y_negative_003__000036,sample_000682_mirrored.png,0.064266,medium_positive,horizontal_reflection,medium_y_negative_003,36,frame_000036.png
683,medium_y_positive_003__000029,sample_000683_original.png,0.046648,centre,original,medium_y_positive_003,29,frame_000029.png
684,medium_y_positive_003__000029,sample_000684_mirrored.png,-0.046648,centre,horizontal_reflection,medium_y_positive_003,29,frame_000029.png
685,medium_y_negative_003__000034,sample_000685_original.png,-0.078736,medium_negative,original,medium_y_negative_003,34,frame_000034.png
686,medium_y_negative_003__000034,sample_000686_mirrored.png,0.078736,medium_positive,horizontal_reflection,medium_y_negative_003,34,frame_000034.png
687,medium_y_negative_003__000016,sample_000687_original.png,-0.215448,strong_negative,original,medium_y_negative_003,16,frame_000016.png
688,medium_y_negative_003__000016,sample_000688_mirrored.png,0.215448,strong_positive,horizontal_reflection,medium_y_negative_003,16,frame_000016.png
689,recovery_y_positive_005__000070,sample_000689_original.png,-0.084673,medium_negative,original,recovery_y_positive_005,70,frame_000070.png
690,recovery_y_positive_005__000070,sample_000690_mirrored.png,0.084673,medium_positive,horizontal_reflection,recovery_y_positive_005,70,frame_000070.png
691,recovery_y_positive_005__000060,sample_000691_original.png,-0.067127,medium_negative,original,recovery_y_positive_005,60,frame_000060.png
692,recovery_y_positive_005__000060,sample_000692_mirrored.png,0.067127,medium_positive,horizontal_reflection,recovery_y_positive_005,60,frame_000060.png
693,run_20260720_210122__000123,sample_000693_original.png,-0.013537,centre,original,run_20260720_210122,123,frame_000123.png
694,run_20260720_210122__000123,sample_000694_mirrored.png,0.013537,centre,horizontal_reflection,run_20260720_210122,123,frame_000123.png
695,run_20260720_210122__000369,sample_000695_original.png,0.035974,centre,original,run_20260720_210122,369,frame_000369.png
696,run_20260720_210122__000369,sample_000696_mirrored.png,-0.035974,centre,horizontal_reflection,run_20260720_210122,369,frame_000369.png
697,run_20260720_210122__000448,sample_000697_original.png,-0.017121,centre,original,run_20260720_210122,448,frame_000448.png
698,run_20260720_210122__000448,sample_000698_mirrored.png,0.017121,centre,horizontal_reflection,run_20260720_210122,448,frame_000448.png
699,recovery_y_positive_005__000015,sample_000699_original.png,0.282201,strong_positive,original,recovery_y_positive_005,15,frame_000015.png
700,recovery_y_positive_005__000015,sample_000700_mirrored.png,-0.282201,strong_negative,horizontal_reflection,recovery_y_positive_005,15,frame_000015.png
701,medium_y_negative_003__000061,sample_000701_original.png,-0.006744,centre,original,medium_y_negative_003,61,frame_000061.png
702,medium_y_negative_003__000061,sample_000702_mirrored.png,0.006744,centre,horizontal_reflection,medium_y_negative_003,61,frame_000061.png
703,medium_y_negative_003__000007,sample_000703_original.png,-0.474481,strong_negative,original,medium_y_negative_003,7,frame_000007.png
704,medium_y_negative_003__000007,sample_000704_mirrored.png,0.474481,strong_positive,horizontal_reflection,medium_y_negative_003,7,frame_000007.png
705,run_20260720_210122__000018,sample_000705_original.png,-0.036635,centre,original,run_20260720_210122,18,frame_000018.png
706,run_20260720_210122__000018,sample_000706_mirrored.png,0.036635,centre,horizontal_reflection,run_20260720_210122,18,frame_000018.png
707,medium_y_negative_003__000038,sample_000707_original.png,-0.063168,medium_negative,original,medium_y_negative_003,38,frame_000038.png
708,medium_y_negative_003__000038,sample_000708_mirrored.png,0.063168,medium_positive,horizontal_reflection,medium_y_negative_003,38,frame_000038.png
709,recovery_y_negative_005__000046,sample_000709_original.png,-0.042166,centre,original,recovery_y_negative_005,46,frame_000046.png
710,recovery_y_negative_005__000046,sample_000710_mirrored.png,0.042166,centre,horizontal_reflection,recovery_y_negative_005,46,frame_000046.png
711,run_20260720_210122__000431,sample_000711_original.png,-0.010103,centre,original,run_20260720_210122,431,frame_000431.png
712,run_20260720_210122__000431,sample_000712_mirrored.png,0.010103,centre,horizontal_reflection,run_20260720_210122,431,frame_000431.png
713,run_20260720_210122__000272,sample_000713_original.png,0.030003,centre,original,run_20260720_210122,272,frame_000272.png
714,run_20260720_210122__000272,sample_000714_mirrored.png,-0.030003,centre,horizontal_reflection,run_20260720_210122,272,frame_000272.png
715,run_20260720_210122__000312,sample_000715_original.png,0.039535,centre,original,run_20260720_210122,312,frame_000312.png
716,run_20260720_210122__000312,sample_000716_mirrored.png,-0.039535,centre,horizontal_reflection,run_20260720_210122,312,frame_000312.png
717,medium_y_positive_003__000024,sample_000717_original.png,0.055854,medium_positive,original,medium_y_positive_003,24,frame_000024.png
718,medium_y_positive_003__000024,sample_000718_mirrored.png,-0.055854,medium_negative,horizontal_reflection,medium_y_positive_003,24,frame_000024.png
719,medium_y_positive_003__000005,sample_000719_original.png,0.544548,strong_positive,original,medium_y_positive_003,5,frame_000005.png
720,medium_y_positive_003__000005,sample_000720_mirrored.png,-0.544548,strong_negative,horizontal_reflection,medium_y_positive_003,5,frame_000005.png
721,medium_y_positive_003__000056,sample_000721_original.png,-0.05042,medium_negative,original,medium_y_positive_003,56,frame_000056.png
722,medium_y_positive_003__000056,sample_000722_mirrored.png,0.05042,medium_positive,horizontal_reflection,medium_y_positive_003,56,frame_000056.png
723,run_20260720_210122__000417,sample_000723_original.png,0.006671,centre,original,run_20260720_210122,417,frame_000417.png
724,run_20260720_210122__000417,sample_000724_mirrored.png,-0.006671,centre,horizontal_reflection,run_20260720_210122,417,frame_000417.png
725,recovery_y_negative_005__000018,sample_000725_original.png,-0.304418,strong_negative,original,recovery_y_negative_005,18,frame_000018.png
726,recovery_y_negative_005__000018,sample_000726_mirrored.png,0.304418,strong_positive,horizontal_reflection,recovery_y_negative_005,18,frame_000018.png
727,recovery_y_negative_005__000006,sample_000727_original.png,-1.0,strong_negative,original,recovery_y_negative_005,6,frame_000006.png
728,recovery_y_negative_005__000006,sample_000728_mirrored.png,1.0,strong_positive,horizontal_reflection,recovery_y_negative_005,6,frame_000006.png
729,recovery_y_positive_005__000054,sample_000729_original.png,-0.04775,centre,original,recovery_y_positive_005,54,frame_000054.png
730,recovery_y_positive_005__000054,sample_000730_mirrored.png,0.04775,centre,horizontal_reflection,recovery_y_positive_005,54,frame_000054.png
731,run_20260720_210122__000188,sample_000731_original.png,0.015077,centre,original,run_20260720_210122,188,frame_000188.png
732,run_20260720_210122__000188,sample_000732_mirrored.png,-0.015077,centre,horizontal_reflection,run_20260720_210122,188,frame_000188.png
733,recovery_y_negative_005__000040,sample_000733_original.png,-0.081039,medium_negative,original,recovery_y_negative_005,40,frame_000040.png
734,recovery_y_negative_005__000040,sample_000734_mirrored.png,0.081039,medium_positive,horizontal_reflection,recovery_y_negative_005,40,frame_000040.png
735,medium_y_positive_003__000048,sample_000735_original.png,-0.02619,centre,original,medium_y_positive_003,48,frame_000048.png
736,medium_y_positive_003__000048,sample_000736_mirrored.png,0.02619,centre,horizontal_reflection,medium_y_positive_003,48,frame_000048.png
737,recovery_y_positive_005__000014,sample_000737_original.png,0.30132,strong_positive,original,recovery_y_positive_005,14,frame_000014.png
738,recovery_y_positive_005__000014,sample_000738_mirrored.png,-0.30132,strong_negative,horizontal_reflection,recovery_y_positive_005,14,frame_000014.png
739,medium_y_negative_003__000035,sample_000739_original.png,-0.071539,medium_negative,original,medium_y_negative_003,35,frame_000035.png
740,medium_y_negative_003__000035,sample_000740_mirrored.png,0.071539,medium_positive,horizontal_reflection,medium_y_negative_003,35,frame_000035.png
741,recovery_y_positive_005__000083,sample_000741_original.png,-0.095418,medium_negative,original,recovery_y_positive_005,83,frame_000083.png
742,recovery_y_positive_005__000083,sample_000742_mirrored.png,0.095418,medium_positive,horizontal_reflection,recovery_y_positive_005,83,frame_000083.png
743,recovery_y_negative_005__000025,sample_000743_original.png,-0.216295,strong_negative,original,recovery_y_negative_005,25,frame_000025.png
744,recovery_y_negative_005__000025,sample_000744_mirrored.png,0.216295,strong_positive,horizontal_reflection,recovery_y_negative_005,25,frame_000025.png
745,run_20260720_210122__000364,sample_000745_original.png,0.0375,centre,original,run_20260720_210122,364,frame_000364.png
746,run_20260720_210122__000364,sample_000746_mirrored.png,-0.0375,centre,horizontal_reflection,run_20260720_210122,364,frame_000364.png
747,run_20260720_210122__000025,sample_000747_original.png,-0.028536,centre,original,run_20260720_210122,25,frame_000025.png
748,run_20260720_210122__000025,sample_000748_mirrored.png,0.028536,centre,horizontal_reflection,run_20260720_210122,25,frame_000025.png
749,recovery_y_negative_005__000021,sample_000749_original.png,-0.270661,strong_negative,original,recovery_y_negative_005,21,frame_000021.png
750,recovery_y_negative_005__000021,sample_000750_mirrored.png,0.270661,strong_positive,horizontal_reflection,recovery_y_negative_005,21,frame_000021.png
